ID,image-3sec,image,segmentedRailImage,probaObstacle1,x1,dx1,y1,dy1,probaObstacle2,x2,dx2,y2,dy2,probaObstacle3,x3,dx3,y3,dy3
1707,1707_1.jpg,1707_2.jpg,1707_rail.png,1.0,0.6805,0.1641,0.4486,0.125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1337,1337_1.jpg,1337_2.jpg,1337_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2239,2239_1.jpg,2239_2.jpg,2239_rail.png,1.0,0.4344,0.1359,0.4083,0.1264,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2020,2020_1.jpg,2020_2.jpg,2020_rail.png,1.0,0.293,0.1375,0.3806,0.1208,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
361,0361_1.jpg,0361_2.jpg,0361_rail.png,1.0,0.5188,0.0844,0.3931,0.0806,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1530,1530_1.jpg,1530_2.jpg,1530_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
455,0455_1.jpg,0455_2.jpg,0455_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1040,1040_1.jpg,1040_2.jpg,1040_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1160,1160_1.jpg,1160_2.jpg,1160_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1359,1359_1.jpg,1359_2.jpg,1359_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1339,1339_1.jpg,1339_2.jpg,1339_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1485,1485_1.jpg,1485_2.jpg,1485_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
359,0359_1.jpg,0359_2.jpg,0359_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
276,0276_1.jpg,0276_2.jpg,0276_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
793,0793_1.jpg,0793_2.jpg,0793_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
856,0856_1.jpg,0856_2.jpg,0856_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2147,2147_1.jpg,2147_2.jpg,2147_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1313,1313_1.jpg,1313_2.jpg,1313_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1596,1596_1.jpg,1596_2.jpg,1596_rail.png,1.0,0.4703,0.1398,0.5111,0.1167,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1978,1978_1.jpg,1978_2.jpg,1978_rail.png,1.0,0.3641,0.1406,0.2528,0.1153,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1723,1723_1.jpg,1723_2.jpg,1723_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1690,1690_1.jpg,1690_2.jpg,1690_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1188,1188_1.jpg,1188_2.jpg,1188_rail.png,1.0,0.3602,0.207,0.3583,0.1833,1.0,0.5695,0.1781,0.4139,0.1708,0.0,0.5,0.0,0.5,0.0
197,0197_1.jpg,0197_2.jpg,0197_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1462,1462_1.jpg,1462_2.jpg,1462_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1364,1364_1.jpg,1364_2.jpg,1364_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1181,1181_1.jpg,1181_2.jpg,1181_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
341,0341_1.jpg,0341_2.jpg,0341_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
742,0742_1.jpg,0742_2.jpg,0742_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
868,0868_1.jpg,0868_2.jpg,0868_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
754,0754_1.jpg,0754_2.jpg,0754_rail.png,1.0,0.4227,0.1625,0.4,0.1472,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2281,2281_1.jpg,2281_2.jpg,2281_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
871,0871_1.jpg,0871_2.jpg,0871_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1223,1223_1.jpg,1223_2.jpg,1223_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
625,0625_1.jpg,0625_2.jpg,0625_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
607,0607_1.jpg,0607_2.jpg,0607_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1439,1439_1.jpg,1439_2.jpg,1439_rail.png,1.0,0.3047,0.1461,0.3278,0.1375,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
751,0751_1.jpg,0751_2.jpg,0751_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1144,1144_1.jpg,1144_2.jpg,1144_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
971,0971_1.jpg,0971_2.jpg,0971_rail.png,1.0,0.4531,0.1125,0.4389,0.0944,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1501,1501_1.jpg,1501_2.jpg,1501_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1663,1663_1.jpg,1663_2.jpg,1663_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
955,0955_1.jpg,0955_2.jpg,0955_rail.png,1.0,0.2562,0.1266,0.4028,0.1139,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1922,1922_1.jpg,1922_2.jpg,1922_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1670,1670_1.jpg,1670_2.jpg,1670_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
798,0798_1.jpg,0798_2.jpg,0798_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1507,1507_1.jpg,1507_2.jpg,1507_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1031,1031_1.jpg,1031_2.jpg,1031_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
216,0216_1.jpg,0216_2.jpg,0216_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
780,0780_1.jpg,0780_2.jpg,0780_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1410,1410_1.jpg,1410_2.jpg,1410_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
336,0336_1.jpg,0336_2.jpg,0336_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1184,1184_1.jpg,1184_2.jpg,1184_rail.png,1.0,0.475,0.1781,0.3889,0.1819,1.0,0.275,0.2008,0.3333,0.1875,0.0,0.5,0.0,0.5,0.0
2070,2070_1.jpg,2070_2.jpg,2070_rail.png,1.0,0.3953,0.1602,0.4181,0.1528,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1515,1515_1.jpg,1515_2.jpg,1515_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
923,0923_1.jpg,0923_2.jpg,0923_rail.png,1.0,0.3,0.1141,0.3722,0.1,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
678,0678_1.jpg,0678_2.jpg,0678_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
648,0648_1.jpg,0648_2.jpg,0648_rail.png,1.0,0.5578,0.1055,0.4431,0.0833,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1284,1284_1.jpg,1284_2.jpg,1284_rail.png,1.0,0.3086,0.0984,0.4236,0.0986,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
427,0427_1.jpg,0427_2.jpg,0427_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
201,0201_1.jpg,0201_2.jpg,0201_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1830,1830_1.jpg,1830_2.jpg,1830_rail.png,1.0,0.1234,0.1672,0.4444,0.1111,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2051,2051_1.jpg,2051_2.jpg,2051_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1360,1360_1.jpg,1360_2.jpg,1360_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1183,1183_1.jpg,1183_2.jpg,1183_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1588,1588_1.jpg,1588_2.jpg,1588_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1960,1960_1.jpg,1960_2.jpg,1960_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
83,0083_1.jpg,0083_2.jpg,0083_rail.png,1.0,0.1852,0.3047,0.5514,0.2681,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1494,1494_1.jpg,1494_2.jpg,1494_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1054,1054_1.jpg,1054_2.jpg,1054_rail.png,1.0,0.4742,0.1023,0.3958,0.0861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1559,1559_1.jpg,1559_2.jpg,1559_rail.png,1.0,0.3859,0.1539,0.3417,0.125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1433,1433_1.jpg,1433_2.jpg,1433_rail.png,1.0,0.5437,0.1562,0.3736,0.1139,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1242,1242_1.jpg,1242_2.jpg,1242_rail.png,1.0,0.4453,0.207,0.3625,0.1889,1.0,0.6547,0.182,0.4083,0.1667,0.0,0.5,0.0,0.5,0.0
1075,1075_1.jpg,1075_2.jpg,1075_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1104,1104_1.jpg,1104_2.jpg,1104_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
659,0659_1.jpg,0659_2.jpg,0659_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1365,1365_1.jpg,1365_2.jpg,1365_rail.png,1.0,0.4227,0.118,0.4444,0.1097,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2315,2315_1.jpg,2315_2.jpg,2315_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2146,2146_1.jpg,2146_2.jpg,2146_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1152,1152_1.jpg,1152_2.jpg,1152_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1331,1331_1.jpg,1331_2.jpg,1331_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
543,0543_1.jpg,0543_2.jpg,0543_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1709,1709_1.jpg,1709_2.jpg,1709_rail.png,1.0,0.3812,0.1562,0.4028,0.1375,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
327,0327_1.jpg,0327_2.jpg,0327_rail.png,1.0,0.432,0.0906,0.3972,0.1,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
807,0807_1.jpg,0807_2.jpg,0807_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2236,2236_1.jpg,2236_2.jpg,2236_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
408,0408_1.jpg,0408_2.jpg,0408_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1614,1614_1.jpg,1614_2.jpg,1614_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
286,0286_1.jpg,0286_2.jpg,0286_rail.png,1.0,0.4469,0.0984,0.3653,0.0722,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2008,2008_1.jpg,2008_2.jpg,2008_rail.png,1.0,0.4141,0.1578,0.425,0.1486,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
601,0601_1.jpg,0601_2.jpg,0601_rail.png,1.0,0.6844,0.1922,0.2806,0.1597,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
570,0570_1.jpg,0570_2.jpg,0570_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1394,1394_1.jpg,1394_2.jpg,1394_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
258,0258_1.jpg,0258_2.jpg,0258_rail.png,1.0,0.6648,0.2539,0.3167,0.1889,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1795,1795_1.jpg,1795_2.jpg,1795_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
931,0931_1.jpg,0931_2.jpg,0931_rail.png,1.0,0.3859,0.1117,0.3972,0.0944,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
770,0770_1.jpg,0770_2.jpg,0770_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1607,1607_1.jpg,1607_2.jpg,1607_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2022,2022_1.jpg,2022_2.jpg,2022_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1804,1804_1.jpg,1804_2.jpg,1804_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1055,1055_1.jpg,1055_2.jpg,1055_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
102,0102_1.jpg,0102_2.jpg,0102_rail.png,1.0,0.7867,0.1492,0.125,0.1361,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
681,0681_1.jpg,0681_2.jpg,0681_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2179,2179_1.jpg,2179_2.jpg,2179_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1619,1619_1.jpg,1619_2.jpg,1619_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
642,0642_1.jpg,0642_2.jpg,0642_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2039,2039_1.jpg,2039_2.jpg,2039_rail.png,1.0,0.45,0.1641,0.4,0.1319,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
413,0413_1.jpg,0413_2.jpg,0413_rail.png,1.0,0.5047,0.1938,0.3083,0.1653,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1966,1966_1.jpg,1966_2.jpg,1966_rail.png,1.0,0.4938,0.1313,0.3083,0.1222,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
555,0555_1.jpg,0555_2.jpg,0555_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1843,1843_1.jpg,1843_2.jpg,1843_rail.png,1.0,0.3664,0.1719,0.3681,0.1264,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1760,1760_1.jpg,1760_2.jpg,1760_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
989,0989_1.jpg,0989_2.jpg,0989_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2004,2004_1.jpg,2004_2.jpg,2004_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2069,2069_1.jpg,2069_2.jpg,2069_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
954,0954_1.jpg,0954_2.jpg,0954_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
783,0783_1.jpg,0783_2.jpg,0783_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1573,1573_1.jpg,1573_2.jpg,1573_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1641,1641_1.jpg,1641_2.jpg,1641_rail.png,1.0,0.457,0.1812,0.3681,0.1319,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2231,2231_1.jpg,2231_2.jpg,2231_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1625,1625_1.jpg,1625_2.jpg,1625_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1214,1214_1.jpg,1214_2.jpg,1214_rail.png,1.0,0.4102,0.157,0.3722,0.1694,1.0,0.5695,0.1609,0.4028,0.1833,0.0,0.5,0.0,0.5,0.0
1611,1611_1.jpg,1611_2.jpg,1611_rail.png,1.0,0.3961,0.1641,0.4167,0.1167,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
756,0756_1.jpg,0756_2.jpg,0756_rail.png,1.0,0.3531,0.1641,0.4139,0.1542,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1072,1072_1.jpg,1072_2.jpg,1072_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
795,0795_1.jpg,0795_2.jpg,0795_rail.png,1.0,0.5203,0.2219,0.4444,0.1694,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1539,1539_1.jpg,1539_2.jpg,1539_rail.png,1.0,0.4359,0.1688,0.45,0.125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1211,1211_1.jpg,1211_2.jpg,1211_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
563,0563_1.jpg,0563_2.jpg,0563_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
128,0128_1.jpg,0128_2.jpg,0128_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2032,2032_1.jpg,2032_2.jpg,2032_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
964,0964_1.jpg,0964_2.jpg,0964_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2140,2140_1.jpg,2140_2.jpg,2140_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
199,0199_1.jpg,0199_2.jpg,0199_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
824,0824_1.jpg,0824_2.jpg,0824_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
379,0379_1.jpg,0379_2.jpg,0379_rail.png,1.0,0.4508,0.1656,0.425,0.1028,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
8,0008_1.jpg,0008_2.jpg,0008_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
993,0993_1.jpg,0993_2.jpg,0993_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1991,1991_1.jpg,1991_2.jpg,1991_rail.png,1.0,0.318,0.143,0.3083,0.1306,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1741,1741_1.jpg,1741_2.jpg,1741_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
959,0959_1.jpg,0959_2.jpg,0959_rail.png,1.0,0.3844,0.1297,0.4222,0.1042,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
518,0518_1.jpg,0518_2.jpg,0518_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
230,0230_1.jpg,0230_2.jpg,0230_rail.png,1.0,0.3406,0.132,0.3708,0.1278,1.0,0.5266,0.1609,0.3861,0.1153,0.0,0.5,0.0,0.5,0.0
213,0213_1.jpg,0213_2.jpg,0213_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
501,0501_1.jpg,0501_2.jpg,0501_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
540,0540_1.jpg,0540_2.jpg,0540_rail.png,1.0,0.3109,0.2211,0.3361,0.1542,1.0,0.7258,0.2719,0.1472,0.2417,0.0,0.5,0.0,0.5,0.0
1187,1187_1.jpg,1187_2.jpg,1187_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1769,1769_1.jpg,1769_2.jpg,1769_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1257,1257_1.jpg,1257_2.jpg,1257_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2113,2113_1.jpg,2113_2.jpg,2113_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1454,1454_1.jpg,1454_2.jpg,1454_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
377,0377_1.jpg,0377_2.jpg,0377_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
492,0492_1.jpg,0492_2.jpg,0492_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1343,1343_1.jpg,1343_2.jpg,1343_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1939,1939_1.jpg,1939_2.jpg,1939_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
